wavenumber,abs,,
10490.34418,1.01839,61.55864,58.84448572
10490.31018,0.98,62.48,59.28321854
10490.27518,1.00906,61.78256,58.9514122
10490.23818,1.00605,61.8548,58.98586695
10490.19618,0.98696,62.31296,59.20391879
10490.14918,0.98938,62.25488,59.17632128
10490.10518,0.96807,62.76632,59.41889851
10490.06018,1.00082,61.98032,59.0456857
10490.01718,0.97984,62.48384,59.28504027
10489.99518,0.98965,62.2484,59.17324142
10489.95618,0.99934,62.01584,59.06260238
10489.91418,0.99639,62.08664,59.09630699
10489.89418,0.98429,62.37704,59.23435236
10489.88018,0.9964,62.0864,59.09619277
10489.84518,1.0013,61.9688,59.04019817
10489.81018,0.9917,62.1992,59.14985207
10489.77618,0.98902,62.26352,59.18042751
10489.74118,1.0205,61.508,58.82027712
10489.70118,1.01133,61.72808,58.92541472
10489.66618,0.98526,62.35376,59.22329778
10489.62918,1.00523,61.87448,58.99524981
10489.59018,0.97481,62.60456,59.34228256
10489.55818,1.02269,61.45544,58.79514011
10489.52618,1.00706,61.83056,58.97430797
10489.49318,0.98772,62.29472,59.19525319
10489.45918,0.9942,62.1392,59.12131595
10489.42518,1.02487,61.40312,58.7701072
10489.38618,1.00157,61.96232,59.03711121
10489.34818,1.01896,61.54496,58.83794694
10489.31818,1.00346,61.91696,59.01549796
10489.27118,0.97417,62.61992,59.34956192
10489.22518,1.05229,60.74504,58.45432833
10489.15318,0.9928,62.1728,59.13729788
10489.14218,0.98303,62.40728,59.24870885
10489.10318,0.99636,62.08736,59.09664965
10489.06718,0.99224,62.18624,59.14368944
10489.02718,0.98295,62.4092,59.24962025
10489.01218,1.0148,61.6448,58.8856519
10488.99218,1.01127,61.72952,58.92610203
10488.96118,0.983,62.408,59.24905063
10488.92518,1.0171,61.5896,58.85928134
10488.89418,0.99917,62.01992,59.0645452
10488.86118,1.01545,61.6292,58.87820055
10488.82718,0.95473,63.08648,59.57024845
10488.78918,0.99333,62.16008,59.13124808
10488.74918,0.99843,62.03768,59.07300145
10488.71118,1.01227,61.70552,58.91464589
10488.67718,0.97723,62.54648,59.31474943
10488.64018,1.01553,61.62728,58.8772834
10488.60418,0.98568,62.34368,59.21851062
10488.57218,1.01847,61.55672,58.84356804
10488.53918,1.00773,61.81448,58.96663887
10488.50018,0.98311,62.40536,59.24779743
10488.46318,1.00015,61.9964,59.05334453
10488.42318,0.97013,62.71688,59.39549225
10488.37018,1.0048,61.8848,59.00016949
10488.31418,0.94612,63.29312,59.66772997
10488.29318,1.00183,61.95608,59.03413843
10488.25918,1.03103,61.25528,58.69931431
10488.22618,0.99635,62.0876,59.09676387
10488.21418,0.98107,62.45432,59.27103424
10488.19318,1.01142,61.72592,58.92438375
10488.15818,1.01027,61.75352,58.93755594
10488.12118,0.98119,62.45144,59.26966762
10488.08318,1.00788,61.81088,58.96492178
10488.04618,1.03068,61.26368,58.70333892
10488.01318,0.98724,62.30624,59.20072635
10487.97818,0.98395,62.3852,59.23822668
10487.94318,0.98842,62.27792,59.18727059
10487.91218,1.02601,61.37576,58.75701235
10487.87218,1.01021,61.75496,58.9382431
10487.83418,1.01051,61.74776,58.9348072
10487.79318,1.00464,61.88864,59.00199997
10487.75718,0.98839,62.27864,59.18761272
10487.72618,0.97141,62.68616,59.38094391
10487.68918,1.02997,61.28072,58.71150228
10487.65518,0.9639,62.8664,59.46625093
10487.61618,0.97909,62.50184,59.29357891
10487.58018,1.01068,61.74368,58.9328601
10487.54418,0.97069,62.70344,59.38912779
10487.49918,0.97265,62.6564,59.36684681
10487.42518,0.98959,62.24984,59.17392585
10487.41018,0.99718,62.06768,59.0872829
10487.37818,0.99633,62.08808,59.09699231
10487.34718,1.00675,61.838,58.97785601
10487.34118,1.00755,61.8188,58.96869932
10487.30618,1.00675,61.838,58.97785601
10487.26518,1.00785,61.8116,58.9652652
10487.22918,1.01606,61.61456,58.87120688
10487.19418,1.01929,61.53704,58.834161
10487.15717,0.97902,62.50352,59.29437579
10487.12217,1.0427,60.9752,58.56496393
10487.09117,0.98886,62.26736,59.18225241
10487.05817,0.99641,62.08616,59.09607855
10487.02517,1.00843,61.79768,58.95862532
10486.99117,1.00869,61.79144,58.95564858
10486.94917,1.00636,61.84736,58.98231938
10486.91217,1.02834,61.31984,58.73023923
10486.87617,1.00693,61.83368,58.97579588
10486.84017,0.95781,63.01256,59.53533825
10486.80517,1.03452,61.17152,58.65916808
10486.76917,1.00284,61.93184,59.0225889
10486.72617,0.9863,62.3288,59.21144315
10486.67017,1.02643,61.36568,58.75218719
10486.63117,1.0021,61.9496,59.03105115
10486.58417,0.97995,62.4812,59.28378783
10486.56717,0.99409,62.14184,59.12257183
10486.53017,0.9865,62.324,59.20916314
10486.52917,0.99132,62.20832,59.15418836
10486.49617,1,62,59.05505906
10486.46217,0.99886,62.02736,59.06808783
10486.42817,0.98494,62.36144,59.22694488
10486.39217,0.98397,62.38472,59.23799878
10486.35217,0.99963,62.00888,59.05928801
10486.31317,1.02245,61.4612,58.79789537
10486.27717,0.99262,62.17712,59.13935238
10486.24317,1.01857,61.55432,58.84242092
10486.20717,0.98227,62.42552,59.25736663
10486.17517,1.01536,61.63136,58.87923233
10486.14317,0.99636,62.08736,59.09664965
10486.11217,1.00764,61.81664,58.96766911
10486.07817,1.03197,61.23272,58.68850399
10486.04417,0.99024,62.23424,59.1665108
10486.00917,0.99986,62.00336,59.05665924
10485.96817,1.02154,61.48304,58.80834125
10485.92817,0.99955,62.0108,59.06020234
10485.88817,0.99859,62.03384,59.07117317
10485.84617,1.00354,61.91504,59.01458294
10485.79217,0.96178,62.91728,59.49031014
10485.73217,0.98585,62.3396,59.21657285
10485.72617,0.99702,62.07152,59.08911067
10485.68317,0.973,62.648,59.36286718
10485.65617,0.98307,62.40632,59.24825314
10485.64617,1.00748,61.82048,58.96950059
10485.61117,1.00272,61.93472,59.02396124
10485.57717,0.97377,62.62952,59.35411106
10485.54517,0.99395,62.1452,59.12417018
10485.51017,0.99092,62.21792,59.15875252
10485.47717,0.99833,62.04008,59.07414409
10485.44017,1.00482,61.88432,58.99994068
10485.40417,0.97143,62.68568,59.38071657
10485.36717,1.02601,61.37576,58.75701235
10485.32917,1.00744,61.82144,58.96995845
10485.29317,0.97081,62.70056,59.38776389
10485.26317,0.98044,62.46944,59.27820847
10485.23017,1.02005,61.5188,58.82544092
10485.19517,1.01406,61.66256,58.89413383
10485.16217,1.02583,61.38008,58.75908015
10485.12717,1.00753,61.81928,58.96892826
10485.09417,0.99434,62.13584,59.11971752
10485.04917,1.01689,61.59464,58.86168958
10485.00417,0.99053,62.22728,59.16320225
10484.94917,1.01573,61.62248,58.87499045
10484.89117,0.97244,62.66144,59.36923446
10484.88017,1.02456,61.41056,58.77366757
10484.84017,0.99924,62.01824,59.06374522
10484.82617,1.01255,61.6988,58.91143777
10484.80617,0.98289,62.41064,59.2503038
10484.76917,0.99102,62.21552,59.15761151
10484.73417,1.01427,61.65752,58.89172692
10484.69917,0.99689,62.07464,59.0905957
10484.66617,0.98388,62.38688,59.2390243
10484.63017,1.00686,61.83536,58.97659705
10484.59917,1.0072,61.8272,58.97270555
10484.56317,1.01784,61.57184,58.85079439
10484.53017,1.01213,61.70888,58.91624988
10484.48717,0.98041,62.47016,59.27855008
10484.45117,0.94989,63.20264,59.62506604
10484.41817,1.01416,61.66016,58.8929877
10484.38217,1.01422,61.65872,58.89230001
10484.34817,0.99973,62.00648,59.05814508
10484.31617,0.99045,62.2292,59.16411497
10484.28117,0.99848,62.03648,59.07243012
10484.24217,1.00621,61.85096,58.98403598
10484.20317,0.98408,62.38208,59.23674535
10484.16417,1.00031,61.99256,59.05151565
10484.11617,1.01459,61.64984,58.88805906
10484.06217,1.00062,61.98512,59.04797202
10484.04517,1.0222,61.4672,58.8007653
10484.00217,0.98911,62.26136,59.17940098
10483.97617,1.00582,61.86032,58.98849888
10483.97117,0.97499,62.60024,59.34023509
10483.93717,0.97487,62.60312,59.34160008
10483.90317,1.00907,61.78232,58.9512977
10483.86717,1.02815,61.3244,58.7324229
10483.82117,0.97777,62.53352,59.30860393
10483.78517,0.99588,62.09888,59.10213194
10483.75117,1.00514,61.87664,58.99627954
10483.71817,0.98899,62.26424,59.18076968
10483.68517,1.00101,61.97576,59.04351361
10483.65117,0.97767,62.53592,59.30974203
10483.62217,0.9991,62.0216,59.06534517
10483.58417,0.99515,62.1164,59.11046862
10483.54217,1.01568,61.62368,58.87556369
10483.50517,1.0025,61.94,59.02647711
10483.47217,0.98217,62.42792,59.25850572
10483.43517,0.99734,62.06384,59.08545506
10483.40117,0.99404,62.14304,59.12314268
10483.36817,1.02463,61.40888,58.77286364
10483.33317,0.99511,62.11736,59.11092539
10483.28617,0.9722,62.6672,59.37196308
10483.22417,0.9768,62.5568,59.31964262
10483.16817,1.0143,61.6568,58.89138307
10483.16117,0.97629,62.56904,59.32544564
10483.12517,0.9919,62.1944,59.14756969
10483.12417,0.98796,62.28896,59.19251642
10483.08917,1.00588,61.85888,58.9878123
10483.05517,0.99901,62.02376,59.06637368
10483.02417,1.00299,61.92824,59.02087343
10482.98917,0.9886,62.2736,59.18521775
10482.94817,1.00211,61.94936,59.0309368
10482.91317,1.00343,61.91768,59.01584109
10482.87417,1.00035,61.9916,59.05105842
10482.83917,0.99471,62.12696,59.11549289
10482.80617,1.0082,61.8032,58.96125847
10482.77417,1.00697,61.83272,58.97533807
10482.74117,1.00605,61.8548,58.98586695
10482.70417,1.02669,61.35944,58.74919999
10482.66517,0.97593,62.57768,59.32954155
10482.62817,0.98374,62.39024,59.24061951
10482.58717,1.00377,61.90952,59.01195218
10482.55117,1.03024,61.27424,58.70839804
10482.51617,1.00601,61.85576,58.98632469
10482.48217,0.98007,62.47832,59.28242151
10482.44617,0.99181,62.19656,59.14859677
10482.39817,0.99324,62.16224,59.13227545
10482.33717,1.00046,61.98896,59.04980102
10482.32217,0.99435,62.1356,59.11960335
10482.28517,0.99124,62.21024,59.15510122
10482.25817,0.99676,62.07776,59.09208069
10482.24717,0.97282,62.65232,59.36491388
10482.21317,1.02039,61.51064,58.82153942
10482.17817,1.01285,61.6916,58.90800031
10482.14517,0.98528,62.35328,59.22306983
10482.10917,1.02223,61.46648,58.80042092
10482.06517,0.99001,62.23976,59.16913469
10482.02517,1.00306,61.92656,59.02007286
10481.98717,1.0172,61.5872,58.85813453
10481.95717,0.98261,62.41736,59.25349357
10481.92417,0.99575,62.102,59.10361664
10481.89317,0.9875,62.3,59.19776178
10481.85917,0.9954,62.1104,59.10761372
10481.82717,1.00509,61.87784,58.99685161
10481.79417,0.98741,62.30216,59.19878799
10481.75817,1.01821,61.56296,58.84655045
10481.72217,1.02493,61.40168,58.76941807
10481.67617,0.97021,62.71496,59.39458309
10481.63717,1.00825,61.802,58.96068605
10481.59317,1.03332,61.20032,58.67297504
10481.54117,0.99565,62.1044,59.10475869
10481.47717,0.99586,62.09936,59.10236036
10481.44017,1.01415,61.6604,58.89310231
10481.43517,1.00886,61.78736,58.95370217
10481.40017,0.98994,62.24144,59.16993324
10481.36717,1.01927,61.53752,58.83439045
10481.36217,0.99542,62.10992,59.10738533
10481.32717,0.99324,62.16224,59.13227545
10481.29417,0.98336,62.39936,59.24494915
10481.26117,1.00465,61.8884,59.00188556
10481.22917,1.00175,61.958,59.03505315
10481.19417,0.98986,62.24336,59.17084586
10481.16017,1.01473,61.64648,58.8864543
10481.12417,1.02188,61.47488,58.80443861
10481.08117,1.0169,61.5944,58.8615749
10481.04417,0.97148,62.68448,59.3801482
10481.00917,0.98915,62.2604,59.17894474
10480.97717,1.00914,61.78064,58.95049618
10480.94217,0.99223,62.18648,59.14380356
10480.90817,1.0261,61.3736,58.75597842
10480.87817,1.01842,61.55792,58.84414159
10480.84217,0.99008,62.23808,59.16833613
10480.80817,0.9963,62.0888,59.09733497
10480.76417,1.0477,60.8552,58.50730724
10480.72417,1.02746,61.34096,58.7403524
10480.68217,1.00219,61.94744,59.03002202
10480.60417,1.03302,61.20752,58.67642627
10480.59417,0.9962,62.0912,59.09847714
10480.55517,1.00827,61.80152,58.96045709
10480.54717,1.00372,61.91072,59.01252409
10480.52317,0.98134,62.44784,59.2679593
10480.48717,0.99394,62.14544,59.12428435
10480.45117,0.97366,62.63216,59.35536202
10480.41317,1.00047,61.98872,59.04968671
10480.38217,1.01805,61.5668,58.8483857
10480.34917,0.99512,62.11712,59.11081119
10480.31617,1.0127,61.6952,58.90971906
10480.28017,0.97197,62.67272,59.37457789
10480.24617,1.01682,61.59632,58.8624923
10480.21117,0.95583,63.06008,59.55778287
10480.17717,0.98819,62.28344,59.18989356
10480.13417,1.00791,61.81016,58.96457835
10480.09917,0.99607,62.09432,59.09996193
10480.06617,0.98731,62.30456,59.19992821
10480.03317,0.95818,63.00368,59.53114311
10479.99917,1.0131,61.6856,58.9051356
10479.96117,0.97753,62.53928,59.31133534
10479.92117,1.0118,61.7168,58.92003055
10479.87617,0.99351,62.15576,59.1291933
10479.82217,1.01718,61.58768,58.85836389
10479.77517,0.99276,62.17376,59.13775444
10479.75717,0.99064,62.22464,59.16194723
10479.71917,1.02242,61.46192,58.79823977
10479.71417,0.99752,62.05952,59.08339868
10479.68517,0.98561,62.34536,59.21930851
10479.65517,0.9943,62.1368,59.12017422
10479.61617,1.00348,61.91648,59.01526921
10479.57917,0.97666,62.56016,59.32123566
10479.53917,1.01011,61.75736,58.93938836
10479.50617,1.01992,61.52192,58.82693261
10479.47317,1.03626,61.12976,58.63914222
10479.44017,0.97324,62.64224,59.36013814
10479.40917,1.01799,61.56824,58.84907391
10479.37317,0.98807,62.28632,59.19126202
10479.33917,0.99168,62.19968,59.1500803
10479.30217,0.99921,62.01896,59.06408807
10479.25517,1.02141,61.48616,58.80983336
10479.21917,0.99232,62.18432,59.1427764
10479.18717,1.02453,61.41128,58.77401211
10479.15217,0.98121,62.45096,59.26943985
10479.11617,1.01022,61.75472,58.93812858
10479.08017,1.03015,61.2764,58.7094328
10479.03317,1.01242,61.70192,58.91292727
10478.98217,0.99984,62.00384,59.05688783
10478.92717,0.9971,62.0696,59.08819679
10478.91517,1.01254,61.69904,58.91155235
10478.87517,1.01688,61.59488,58.86180425
10478.84817,0.98474,62.36624,59.22922421
10478.84217,1.00462,61.88912,59.00222877
10478.80917,1.01413,61.66088,58.89333154
10478.77617,1.03303,61.20728,58.67631123
10478.73717,0.98832,62.28032,59.18841103
10478.70117,1.01083,61.74008,58.93114202
10478.66017,1.02735,61.3436,58.74161642
10478.62517,1.03653,61.12328,58.63603414
10478.59017,0.9844,62.3744,59.23309886
10478.55917,0.99589,62.09864,59.10201773
10478.52517,0.98623,62.33048,59.21224113
10478.48717,1.00638,61.84688,58.9820905
10478.44817,1.00536,61.87136,58.99376238
10478.41817,1.01601,61.61576,58.87178017
10478.37817,0.97908,62.50208,59.29369275
10478.34117,1.04003,61.03928,58.59572937
10478.30317,0.97176,62.67776,59.37696523
10478.26617,0.992,62.192,59.14642846
10478.23317,1.03422,61.17872,58.66262013
10478.19817,1.00467,61.88792,59.00165676
10478.15917,0.98443,62.37368,59.23275698
10478.11117,0.98114,62.45264,59.27023705
10478.05217,1.01037,61.75112,58.93641065
10478.03417,0.97909,62.50184,59.29357891
10478.00317,0.99532,62.11232,59.1085273
10477.99417,1.00668,61.83968,58.97865716
10477.96217,1.00737,61.82312,58.9707597
10477.92517,0.99427,62.13752,59.12051674
10477.89317,0.9931,62.1656,59.13387354
10477.85217,0.98938,62.25488,59.17632128
10477.81417,1.01499,61.64024,58.88347391
10477.77817,1.00181,61.95656,59.03436711
10477.74217,1.03142,61.24592,58.69482941
10477.71317,1.01745,61.5812,58.85526739
10477.67917,0.98213,62.42888,59.25896135
10477.64517,1.01788,61.57088,58.8503356
10477.61217,1.00088,61.97888,59.04499979
10477.58017,1.03127,61.24952,58.69655441
10477.54617,0.98622,62.33072,59.21235513
10477.50817,0.99358,62.15408,59.12839419
10477.46717,1.01291,61.69016,58.90731279
10477.42817,1.02458,61.41008,58.77343788
10477.38617,1.01522,61.63472,58.88083729
10477.33517,0.98874,62.27024,59.18362105
10477.28017,0.98992,62.24192,59.1701614
10477.23417,0.97377,62.62952,59.35411106
10477.19717,1.04699,60.87224,58.51549795
10477.19217,0.97828,62.52128,59.30279926
10477.15117,1.00328,61.92128,59.01755671
10477.14717,1.00614,61.85264,58.98483703
10477.11417,1.01101,61.73576,58.92908026
10477.08017,0.99345,62.1572,59.12987823
10477.04917,0.98603,62.33528,59.21452102
10477.01517,0.99045,62.2292,59.16411497
10476.98017,0.99317,62.16392,59.1330745
10476.96717,1.00903,61.78328,58.9517557
10476.90417,1.00494,61.88144,58.99856778
10476.87117,1.00546,61.86896,58.99261818
10476.83117,1.00869,61.79144,58.95564858
10476.79617,0.97816,62.52416,59.30416512
10476.76217,1.00731,61.82456,58.97144648
10476.72917,0.9791,62.5016,59.29346507
10476.69517,1.00736,61.82336,58.97087417
10476.66217,1.02465,61.4084,58.77263394
10476.62717,1.01633,61.60808,58.86811106
10476.59017,0.98947,62.25272,59.17529468
10476.55217,1.00857,61.79432,58.95702248
10476.51117,0.98361,62.39336,59.24210074
10476.46517,1.00676,61.83776,58.97774156
10476.39817,0.99753,62.05928,59.08328444
10476.35117,0.99735,62.0636,59.08534082
10476.34417,0.98919,62.25944,59.17848849
10476.31617,1.02168,61.47968,58.80673431
10476.27417,0.97689,62.55464,59.31861849
10476.25917,1.02568,61.38368,58.76080326
10476.23717,1.01698,61.59248,58.86065749
10476.20217,0.9946,62.1296,59.1167489
10476.16717,0.99841,62.03816,59.07322998
10476.13317,1.00658,61.84208,58.97980163
10476.09817,1.01231,61.70456,58.9141876
10476.06117,0.9977,62.0552,59.08134223
10476.02117,1.02286,61.45136,58.79318838
10475.98417,0.98326,62.40176,59.24608848
10475.95017,0.97103,62.69528,59.38526332
10475.91617,1.02594,61.37744,58.7578165
10475.88217,1.01748,61.58048,58.85492333
10475.84817,1.01988,61.52288,58.82739158
10475.81617,1.00645,61.8452,58.98128941
10475.77917,1.0306,61.2656,58.70425879
10475.74317,1.01455,61.6508,58.88851756
10475.71017,1.00957,61.77032,58.94557235
10475.66417,0.95467,63.08792,59.57092831
10475.61917,1.01519,61.63544,58.8811812
10475.56417,1.03453,61.17128,58.65905301
10475.50217,0.99033,62.23208,59.16548403
10475.47217,0.96442,62.85392,59.46034813
10475.46817,0.971,62.696,59.38560432
10475.43717,1.02121,61.49096,58.81212885
10475.39617,1.00938,61.77488,58.94774805
10475.38217,1.02748,61.34048,58.74012257
10475.35317,0.99507,62.11832,59.11138215
10475.31517,0.98089,62.45864,59.27308411
10475.28217,1.00657,61.84232,58.97991607
10475.25017,1.00399,61.90424,59.00943569
10475.21617,0.99799,62.04824,59.07802891
10475.18417,1.00261,61.93736,59.02521919
10475.14817,1.00896,61.78496,58.9525572
10475.11417,1.00289,61.93064,59.02201708
10475.07717,0.98611,62.33336,59.21360908
10475.03317,0.99115,62.2124,59.15612817
10474.99717,1.02223,61.46648,58.80042092
10474.96417,0.99687,62.07512,59.09082416
10474.93117,1.01581,61.62056,58.87407324
10474.89717,1.0037,61.9112,59.01275286
10474.86217,0.98156,62.44256,59.26545368
10474.82617,0.99847,62.03672,59.07254438
10474.78617,0.97702,62.55152,59.31713918
10474.73517,1.01049,61.74824,58.93503627
10474.67917,0.96306,62.88656,59.47578499
10474.62817,0.9632,62.8832,59.47419609
10474.62117,1.0163,61.6088,58.86845505
